id,taxonName
Q386949,Nettapus auritus
Q602388,Spizaetus ornatus
Q1260400,Hieraaetus ayresii
Q2020137,Melanitta deglandi
Q512097,Scotopelia peli
Q783165,Nettapus pulchellus
Q10767087,Hieraaetus wahlbergi
Q27434,Melanitta nigra
Q520277,Colius colius
Q529048,Melanitta americana
Q875885,Colius striatus
Q839532,Nettapus coromandelianus
Q201300,Melanitta fusca
Q997357,Colius leucocephalus
Q742468,Melanitta perspicillata
Q182971,Hieraaetus pennatus
Q274179,Alopochen aegyptiaca
Q963383,Scotopelia ussheri
Q1259996,Spizaetus melanoleucus
Q1074311,Colius castanotus
Q25263539,Hieraaetus kienerii
Q1275878,Hieraaetus weiskei
Q1260020,Spizaetus isidori
Q1273682,Spizaetus tyrannus
Q27074631,Hieraaetus morphnoides
Q22235158,Scotopelia bouvieri
Q55111784,Melanitta stejnegeri
Q55111926,Buteo refectus
Q40659717,Spizaetus nipalensis
Q935739,Salvadorina waigiuensis
Q1002123,Anas fulvigula
Q1268169,Anas zonorhyncha
Q929503,Anas puna
Q937201,Anas eatoni
Q942157,Anas wyvilliana
Q191723,Aythya nyroca
Q290199,Anas bernieri
Q457471,Buteo jamaicensis
Q839542,Anas poecilorhyncha
Q194317,Anas capensis
Q187852,Branta ruficollis
Q387404,Anas erythrorhyncha
Q535206,Anas undulata
Q783125,Anas gracilis
Q905257,Anas flavirostris
Q917490,Anas melleri
Q281978,Anas gibberifrons
Q247745,Anas laysanensis
Q339781,Anas falcata
Q598302,Anas georgica
Q800212,Anas bahamensis
Q845292,Anas rubripes
Q233684,Buteo rufinus
Q740680,Aythya baeri
Q378533,Aythya valisineria
Q511979,Anas sparsa
Q595114,Buteo albonotatus
Q244189,Branta hutchinsii
Q262071,Anas aucklandica
Q589750,Anas castanea
Q654901,Anas luzonica
Q903669,Anas oustaleti
Q510465,Anas chlorotis
Q646096,Aythya novaeseelandiae
Q913156,Anas specularis
Q582967,Anas diazi
Q757271,Anas superciliosa
Q524270,Anas andium
Q704074,Anas carolinensis
Q167164,Anas cyanoptera
Q489883,Anas albogularis
Q601055,Aythya collaris
Q760623,Buteo augur
Q282079,Buteo brachypterus
Q857827,Anas nesiotis
Q25450,Anas acuta
Q118090,Anas platalea
Q899019,Anas versicolor
Q25348,Anas platyrhynchos
Q26459,Anas penelope
Q25940,Anas clypeata
Q27050,Branta bernicla
Q25385,Buteo buteo
Q25700,Anas crecca
Q26733,Branta canadensis
Q25889,Anas strepera
Q687695,Branta sandvicensis
Q692192,Aythya americana
Q26742,Aythya ferina
Q26444,Aythya fuligula
Q259701,Anas rhynchotis
Q586194,Buteo brachyurus
Q26407,Buteo lagopus
Q25644,Anas querquedula
Q26635,Aythya marila
Q852194,Buteo hemilasius
Q1260070,Buteo nitidus
Q1262855,Buteo ventralis
Q1275471,Buteo solitarius
Q833963,Buteo swainsoni
Q853318,Aythya innotata
Q7885209,Buteo trizonatus
Q1152577,Buteo japonicus
Q1075004,Buteo platypterus
Q1260783,Buteo archeri
Q1261941,Buteo bannermani
Q833243,Aythya affinis
Q1052043,Buteo lineatus
Q1262619,Buteo albigula
Q24905807,Buteo polyosoma
Q1266370,Buteo rufofuscus
Q10741794,Buteo plagiatus
Q819471,Buteo oreophilus
Q1265023,Buteo socotraensis
Q781886,Aythya australis
Q840141,Buteo galapagoensis
Q1072109,Buteo regalis
Q1264645,Busarellus nigricollis
Q1273226,Buteo ridgwayi
Q1078626,Buteo auguralis
Q11841910,Buteo poecilochrous
Q997503,Buteo leucorrhous
Q2928701,Buteo burmanicus
Q129036,Chloephaga picta
Q368251,Chloephaga hybrida
Q431212,Spilornis cheela
Q576762,Bucephala albeola
Q766276,Chloephaga poliocephala
Q80362,Milvus migrans
Q369767,Bucephala islandica
Q923950,Chloephaga rubidiceps
Q156250,Milvus milvus
Q605350,Aviceda leuphotes
Q948577,Spilornis klossi
Q1106329,Milvus lineatus
Q1260051,Leptodon cayanensis
Q1260180,Leptodon forbesi
Q512295,Aviceda cuculoides
Q490327,Chloephaga melanoptera
Q20819558,Chen rossii
Q1050519,Aviceda madagascariensis
Q1081454,Melierax poliopterus
Q1266360,Leucopternis semiplumbeus
Q1006468,Spilornis holospilus
Q1585484,Leucopternis kuhli
Q760455,Spilornis elgini
Q1069577,Henicopernis longicauda
Q653972,Aviceda subcristata
Q25268060,Chen canagica
Q995756,Melierax canorus
Q605698,Aviceda jerdoni
Q684437,Spilornis rufipectus
Q843278,Melierax metabates
Q1261497,Leucopternis melanops
Q29865,Bucephala clangula
Q32840,Milvus aegyptius
Q22111697,Leucopternis albicollis
Q1630399,Glaucidium hoskinsii
Q27074627,Circaetus spectabilis
Q2963132,Glaucidium californicum
Q3591452,Oxyura ferruginea
Q1552922,Glaucidium cobanense
Q1264856,Nisaetus pinskeri
Q116670,Nisaetus cirrhatus
Q591640,Stephanoaetus coronatus
Q2827234,Cercotrichas quadrivirgata
Q726387,Terathopius ecaudatus
Q837402,Chenonetta jubata
Q795558,Nisaetus bartelsi
Q795547,Nisaetus nanus
Q2225549,Cercotrichas leucophrys
Q2827230,Cercotrichas signata
Q607027,Cercotrichas galactotes
Q426968,Sarkidiornis melanotos
Q1260277,Nisaetus lanceolatus
Q1262185,Nisaetus nipalensis
Q2827231,Cercotrichas paena
Q27075633,Cercotrichas barbata
Q864832,Cercotrichas podobe
Q1116302,Nisaetus floris
Q1418323,Chenonetta finschi
Q2827233,Cercotrichas hartlaubi
Q872872,Chondrohierax uncinatus
Q2229851,Cercotrichas coryphoeus
Q2719771,Nisaetus alboniger
Q2827839,Nisaetus kelaarti
Q1262028,Nisaetus philippensis
Q2226055,Cercotrichas leucosticta
Q3473539,Sarkidiornis sylvicola
Q26597,Clangula hyemalis
Q41219654,Sarkidiornis melanota
Q241399,Oxyura leucocephala
Q250490,Cathartes melambrotus
Q537481,Megascops cooperi
Q549126,Circaetus cinereus
Q646048,Oxyura vittata
Q787907,Harpagus diodon
Q1061063,Dryotriorchis spectabilis
Q1260299,Glaucidium castanotum
Q1271633,Glaucidium sjostedti
Q1272859,Buteogallus solitarius
Q170251,Circaetus gallicus
Q264142,Circaetus pectoralis
Q1274348,Glaucidium capense
Q1270261,Buteogallus coronatus
Q260240,Urocolius indicus
Q251939,Megascops asio
Q1261514,Buteogallus urubitinga
Q241198,Tachyeres patachonicus
Q269082,Netta erythrophthalma
Q647461,Oxyura jamaicensis
Q693593,Elanus leucurus
Q820438,Megascops hoyi
Q1073416,Glaucidium cuculoides
Q1126064,Glaucidium griseiceps
Q1193286,Circaetus fasciolatus
Q1260037,Butastur liventer
Q1260327,Megascops koepckeae
Q1267289,Glaucidium nubicola
Q1268834,Buteogallus aequinoctialis
Q1274029,Buteogallus schistaceus
Q594328,Elanus axillaris
Q245181,Cathartes aura
Q786102,Megascops atricapilla
Q805536,Megascops seductus
Q852751,Cathartes burrovianus
Q1271472,Circaetus beaudouini
Q851349,Netta peposaca
Q125932,Megascops ingens
Q265026,Megascops choliba
Q869331,Glaucidium costaricanum
Q1271045,Glaucidium peruanum
Q244284,Dendrocygna javanica
Q475182,Megascops vermiculatus
Q518608,Glaucidium brasilianum
Q634656,Glaucidium siju
Q979562,Tachyeres pteneres
Q1034956,Glaucidium gnoma
Q1108328,Glaucidium palmarum
Q1267120,Buteogallus anthracinus
Q1268375,Butastur teesa
Q1274057,Glaucidium nana
Q269284,Elanus scriptus
Q279939,Oxyura maccoa
Q244350,Netta rufina
Q937849,Circaetus cinerascens
Q975302,Glaucidium tephronotum
Q1147207,Megascops trichopsis
Q1264417,Buteogallus gundlachii
Q1269231,Glaucidium sanchezi
Q883001,Urocolius macrourus
Q204001,Megascops petersoni
Q600791,Buteogallus meridionalis
Q665663,Glaucidium bolivianum
Q684838,Butastur rufipennis
Q955973,Glaucidium perlatum
Q1259890,Megascops albogularis
Q1268802,Glaucidium minutissimum
Q783071,Oxyura australis
Q27227,Elanus caeruleus
Q287092,Tachyeres brachypterus
Q780340,Buteogallus lacernulatus
Q912197,Glaucidium radiatum
Q974872,Tachyeres leucocephalus
Q1262685,Glaucidium castaneum
Q1268575,Glaucidium castanopterum
Q1270171,Butastur indicus
Q917586,Dendrocygna eytoni
Q1264502,Ictinia plumbea
Q1264818,Megascops kennicottii
Q1267434,Harpagus bidentatus
Q742574,Dendrocygna viduata
Q752461,Dendrocygna autumnalis
Q730775,Dendrocygna guttata
Q2166327,Megascops roraimae
Q519946,Dendrocygna arcuata
Q1262840,Ictinia mississippiensis
Q740741,Dendrocygna bicolor
Q378192,Dendrocygna arborea
Q1264898,Pseudoscops grammicus
Q1275333,Megascops roboratus
Q645755,Haliastur indus
Q1260341,Megascops clarkii
Q1266632,Megascops barbarus
Q126483,Ptilopsis leucotis
Q1271154,Megascops colombianus
Q1263720,Megascops nudipes
Q1266827,Megascops watsonii
Q1267110,Megascops sanctaecatarinae
Q1267514,Megascops marshalli
Q1271082,Ptilopsis granti
Q606512,Haliastur sphenurus
Q11845359,Megascops guatemalae
Q50839744,Megascops gilesi
Q1261504,Kaupifalco monogrammicus
Q194314,Gymnogyps californianus
Q170466,Pernis apivorus
Q285522,Lophaetus occipitalis
Q628068,Sarcogyps calvus
Q1118561,Lophoictinia isura
Q11941281,Pernis steerei
Q1261593,Pseudastur polionotus
Q2880614,Pandion cristatus
Q331179,Histrionicus histrionicus
Q200646,Mergellus albellus
Q210341,Cochlearius cochlearius
Q232523,Clanga pomarina
Q605431,Pernis ptilorhynchus
Q742698,Parabuteo unicinctus
Q497171,Megatriorchis doriae
Q501733,Polemaetus bellicosus
Q1050275,Chelictinia riocourii
Q22810735,Clanga hastata
Q430540,Elanoides forficatus
Q914045,Merganetta armata
Q917578,Malacorhynchus membranaceus
Q997713,Geranoaetus albicaudatus
Q177386,Necrosyrtes monachus
Q1271897,Cryptoleucopteryx plumbea
Q420499,Hymenolaimus malacorhynchos
Q27074635,Parabuteo leucorrhous
Q210954,Polysticta stelleri
Q426708,Rupornis magnirostris
Q744953,Geranospiza caerulescens
Q998652,Hamirostra melanosternon
Q1270132,Morphnarchus princeps
Q283251,Helicolestes hamatus
Q732523,Gypohierax angolensis
Q968906,Pseudastur albicollis
Q1262047,Pseudastur occidentalis
Q633877,Geranoaetus melanoleucus
Q859270,Pernis celebensis
Q1576679,Geranoaetus polyosoma
Q390328,Micronisus gabar
Q21090684,Clanga clanga
Q1064965,Palaeeudyptes antarcticus
Q25332,Pandion haliaetus
Q48431,Macheiramphus alcinus
Q1269986,Halocyptena microsoma
Q168677,Aegypius monachus
Q185213,Pithecophaga jefferyi
Q213366,Coragyps atratus
Q126167,Gypaetus barbatus
Q170598,Vultur gryphus
Q795439,Ictinaetus malaiensis
Q192705,Sarcoramphus papa
Q168748,Sagittarius serpentarius
Q839657,Rostrhamus sociabilis
Q755006,Trigonoceps occipitalis
Q280663,Lophotriorchis kienerii
Q838162,Torgos tracheliotos
Q144218,Coscoroba coscoroba
Q620443,Morphnus guianensis
Q829675,Callonetta leucophrys
Q1267384,Urotriorchis macrourus
Q53745,Harpia harpyja
Q719527,Harpyopsis novaeguineae
Q16533759,Sarcoramphus sacra
Q606469,Kittacincla malabaricus
Q28819603,Agricola infuscatus
Q733375,Cygnus buccinator
Q131044,Cygnus atratus
Q244432,Cygnus melancoryphus
Q25402,Cygnus olor
Q25612,Cygnus cygnus
Q26603,Cygnus columbianus
Q28125248,Radjah radjah
Q234722,Aquila fasciata
Q179359,Aquila nipalensis
Q499568,Aquila adalberti
Q747827,Aquila verreauxii
Q752465,Aquila audax
Q168976,Aquila heliaca
Q782098,Aquila morphnoides
Q23759697,Aquila pomarina
Q1067631,Aquila hastata
Q387221,Aquila spilogaster
Q374141,Aquila rapax
Q858931,Aquila africana
Q41181,Aquila chrysaetos
Q6532468,Aquila vindhiana
Q593442,Aquila gurneyi
Q907237,Mergus octosetaceus
Q180991,Mergus merganser
Q189609,Mergus serrator
Q495159,Mergus squamatus
Q191125,Anser indicus
Q244320,Anser rossii
Q673280,Anser serrirostris
Q755653,Anser canagicus
Q209419,Anser brachyrhynchus
Q172093,Anser albifrons
Q191628,Anser erythropus
Q27074540,Anser caerulescens
Q25882,Anser anser
Q31354,Anser cygnoides
Q26452,Anser fabalis
Q122639320,Falco serpentarius
Q738666,Falco chicquera
Q782161,Falco severus
Q843346,Falco punctatus
Q845955,Falco jugger
Q179625,Falco vespertinus
Q177688,Falco rusticolus
Q212243,Falco eleonorae
Q782104,Falco cenchroides
Q651545,Falco sparverius
Q131918,Falco columbarius
Q165974,Falco cherrug
Q229408,Falco naumanni
Q756643,Falco novaeseelandiae
Q747785,Falco concolor
Q266813,Falco cuvierii
Q844220,Falco rufigularis
Q844234,Falco mexicanus
Q481742,Falco amurensis
Q576912,Falco hypoleucos
Q925768,Falco ardosiaceus
Q605547,Falco berigora
Q3006153,Falco rupicolus
Q41083285,Falco sp.
Q599704,Falco zoniventris
Q748290,Falco pelegrinoides
Q757019,Falco newtoni
Q590498,Falco dickinsoni
Q637624,Falco alopex
Q773651,Falco femoralis
Q1067829,Falco fasciinucha
Q26490,Falco tinnunculus
Q286194,Falco subniger
Q383789,Falco deiroleucus
Q633317,Falco araeus
Q665642,Falco longipennis
Q845644,Falco moluccensis
Q30535,Falco peregrinus
Q33554,Falco biarmicus
Q748362,Falco rupicoloides
Q98930039,Falco washingonii
Q527542,Micrastur mirandollei
Q594915,Micrastur semitorquatus
Q1088849,Micrastur mintoni
Q1089154,Micrastur ruficollis
Q747469,Micrastur plumbeus
Q513174,Polihierax semitorquatus
Q282760,Micrastur gilvicollis
Q207107,Cacatua galerita
Q757360,Cacatua haematuropygia
Q748939,Cacatua sanguinea
Q916843,Phalcoboenus australis
Q372906,Cacatua sulphurea
Q997736,Phalcoboenus albogularis
Q463135,Cacatua alba
Q753743,Cacatua ducorpsii
Q875909,Phalcoboenus carunculatus
Q668791,Cacatua pastinator
Q735231,Cacatua moluccensis
Q629176,Cacatua ophthalmica
Q265681,Phalcoboenus megalopterus
Q113980,Accipiter henicogrammus
Q114338,Accipiter brevipes
Q114521,Accipiter collaris
Q114551,Accipiter griseiceps
Q127835,Accipiter madagascariensis
Q128039,Accipiter meyerianus
Q606755,Accipiter gularis
Q642474,Accipiter erythronemius
Q691452,Accipiter ventralis
Q114015,Accipiter francesiae
Q127811,Accipiter melanochlamys
Q127830,Accipiter princeps
Q385748,Accipiter poliocephalus
Q938996,Accipiter novaehollandiae
Q1272519,Accipiter castanilius
Q1265270,Accipiter virgatus
Q862896,Accipiter cooperii
Q1264152,Accipiter melanoleucus
Q128029,Accipiter soloensis
Q114715,Accipiter fasciatus
Q715710,Accipiter badius
Q114170,Accipiter cirrocephalus
Q127828,Accipiter superciliosus
Q114022,Accipiter chilensis
Q113973,Accipiter haplochrous
Q127822,Accipiter rufiventris
Q127824,Accipiter trinotatus
Q127839,Accipiter toussenelii
Q913227,Accipiter rufitorques
Q2873060,Accipiter hiogaster
Q127966,Accipiter minullus
Q795570,Accipiter trivirgatus
Q127833,Accipiter rhodogaster
Q127837,Accipiter nanus
Q597105,Accipiter bicolor
Q127969,Accipiter ovampensis
Q128037,Accipiter tachiro
Q113999,Accipiter henstii
Q386569,Accipiter striatus
Q21950440,Accipiter sylvestris
Q40980604,Anser neglectus
Q114512,Accipiter erythrauchen
Q3589097,Accipiter chionogaster
Q25353,Accipiter gentilis
Q25380,Accipiter nisus
Q127902,Accipiter poliogaster
Q114429,Accipiter gundlachi
Q114500,Accipiter erythropus
Q1265197,Accipiter albogularis
Q26787327,Accipiter atricapillus
Q587489,Calyptorhynchus baudinii
Q757402,Cacatua goffiniana
Q924367,Microhierax melanoleucos
Q772700,Calyptorhynchus latirostris
Q838932,Calyptorhynchus funereus
Q1260407,Caracara cheriway
Q845964,Cacatua tenuirostris
Q12838115,Caracara latebrosus
Q531612,Microhierax fringillarius
Q790668,Calyptorhynchus lathami
Q755119,Caracara plancus
Q638242,Calyptorhynchus banksii
Q754987,Microhierax caerulescens
Q747998,Microhierax erythrogenys
Q835116,Microhierax latifrons
Q934445,Milvago chimango
Q28484,Milvago chimachima
Q1262861,Erythrotriorchis radiatus
Q71118,Leptosomus discolor
Q903642,Herpetotheres cachinnans
Q1253755,Eolophus roseicapilla
Q934902,Eutriorchis astur
Q1047238,Gampsonyx swainsonii
Q517757,Ibycter americanus
Q33504,Neophron percnopterus
Q28107844,Zanda baudinii
Q520013,Daptrius ater
Q27074953,Lophochroa leadbeateri
Q28107872,Zanda funerea
Q179959,Strigops habroptila
Q31501,Probosciger aterrimus
Q28108429,Zanda latirostris
Q193337,Nestor notabilis
Q626289,Nestor meridionalis
Q860367,Nestor chathamensis
Q685237,Apaloderma vittatum
Q370629,Apaloderma narina
Q742552,Priotelus temnurus
Q1276050,Priotelus roseigaster
Q863166,Apalharpactes reinwardtii
Q1271482,Apaloderma aequatoriale
Q913150,Apalharpactes mackloti
Q968928,Pionopsitta pileata
Q998535,Trogon melanurus
Q1261673,Harpactes duvaucelii
Q1263288,Harpactes kasumba
Q1267847,Trogon surrucura
Q1268064,Trogon chionurus
Q1060916,Trogon aurantiiventris
Q1260446,Trogon clathratus
Q1270238,Harpactes oreskios
Q1273566,Harpactes orrhophaeus
Q12846684,Trogon ramonianus
Q374805,Harpactes erythrocephalus
Q998727,Trogon rufus
Q1089129,Trogon violaceus
Q19596459,Trogon ambiguus
Q632823,Trogon elegans
Q925086,Trogon viridis
Q1259010,Harpactes wardi
Q1274580,Harpactes fasciatus
Q258798,Trogon comptus
Q788640,Trogon bairdii
Q1089145,Trogon melanocephalus
Q1268477,Trogon massena
Q854665,Harpactes diardii
Q109311440,Trogon chrysochloros
Q606455,Harpactes whiteheadi
Q1262486,Trogon citreolus
Q1262495,Trogon caligatus
Q1264109,Trogon personatus
Q688318,Trogon curucui
Q1034953,Trogon collaris
Q1260438,Harpactes ardens
Q1266271,Trogon mesurus
Q1275505,Trogon mexicanus
Q123100141,Trogon tenellus
Q123100630,Trogon cupreicauda
Q248541,Pharomachrus auriceps
Q459267,Pharomachrus mocinno
Q211253,Cyanoliseus patagonus
Q1262480,Pharomachrus antisianus
Q1264098,Pharomachrus fulgidus
Q685999,Pharomachrus pavoninus
Q93553,Lophopsittacus mauritianus
Q25876,Falco subbuteo
Q40657867,Polyborus plancus
Q775300,Guaruba guarouba
Q1262737,Graydidascalus brachyurus
Q514809,Nymphicus hollandicus
Q947555,Mascarinus mascarin
Q1272788,Purpureicephalus spurius
Q905913,Diopsittaca nobilis
Q27074962,Eupsittula aurea
Q521042,Spiziapteryx circumcincta
Q27074969,Eupsittula cactorum
Q27075024,Psephotellus dissimilis
Q27075029,Psephotellus pulcherrimus
Q27978460,Conurus rubritorquis
Q19876015,Northiella narethae
Q734211,Ognorhynchus icterotis
Q748861,Callocephalon fimbriatum
Q27074957,Eupsittula canicularis
Q27074965,Eupsittula pertinax
Q21558835,Neohierax insignis
Q1006430,Euptilotis neoxenus
Q1259546,Psittinus cyanurus
Q3375607,Necropsittacus borbonicus
Q27075022,Psephotellus varius
Q886498,Northiella haematogaster
Q848617,Neopsephotus bourkii
Q27074980,Thectocercus acuticaudatus
Q27075027,Psephotellus chrysopterygius
Q552050,Pyrrhura leucotis
Q781001,Pyrrhura calliptera
Q999627,Psitteuteles versicolor
Q1034965,Prioniturus montanus
Q1259444,Vini kuhlii
Q1261553,Prioniturus platenae
Q1263902,Pyrrhura melanura
Q1264705,Pyrrhura lepida
Q1265361,Vini stepheni
Q1265368,Vini ultramarina
Q1268861,Pyrrhura rhodocephala
Q1276762,Prioniturus mada
Q208060,Psittacula krameri
Q913813,Psittacula cyanocephala
Q1266914,Pyrrhura lucianii
Q221582,Pyrrhura egregia
Q1271952,Psittacula roseata
Q999922,Psittacula derbiana
Q1030321,Pyrrhura perlata
Q1191230,Prioniturus verticalis
Q1262774,Pyrrhura griseipectus
Q1264887,Pyrrhura rupicola
Q1268318,Prioniturus luconensis
Q682379,Psittacula alexandri
Q1055832,Psittacula longicauda
Q1261434,Psitteuteles iris
Q1270794,Psittacula caniceps
Q1271400,Prioniturus discurus
Q1271863,Psitteuteles goldiei
Q1253103,Psittacula eques
Q612426,Psittacula finschii
Q882973,Pyrrhura cruentata
Q580007,Pyrrhura orcesi
Q939141,Psittacula wardi
Q958816,Pyrrhura viridicata
Q254919,Pyrrhura albipectus
Q790673,Pyrrhura frontalis
Q1043401,Pyrrhura molinae
Q1175092,Psittacula echo
Q1260660,Pyrrhura pfrimeri
Q1264223,Pyrrhura devillei
Q634873,Psittacula exsul
Q692953,Psittacula calthrapae
Q753746,Psittacula eupatria
Q1007526,Psittacula columboides
Q1036497,Psittacula himalayana
Q1267335,Prioniturus platurus
Q1272808,Prioniturus flavicans
Q128617,Tockus flavirostris
Q510792,Amazona vittata
Q643557,Tockus jacksoni
Q882965,son de picos
Q1080909,Amazona martinicana
Q1259586,Amazona auropalliata
Q586803,Amazona amazonica
Q525897,Amazona aestiva
Q280469,Amazona vinacea
Q588594,Amazona leucocephala
Q845184,Amazona guildingii
Q1048770,Amazona collaria
Q852737,Amazona ochrocephala
Q889639,Pezoporus occidentalis
Q545821,Tockus camurus
Q613939,Amazona oratrix
Q882404,Amazona festiva
Q941390,Neopsittacus musschenbroekii
Q1071558,Vini peruviana
Q848884,Tockus bradfieldi
Q226128,Tockus fasciatus
Q889662,Pezoporus wallicus
Q912111,Tockus erythrorhynchus
Q922333,Amazona autumnalis
Q2546380,Pezoporus flaviventris
Q921332,Amazona viridigenalis
Q906468,Amazona rhodocorytha
Q18416446,Amazona guatemalae
Q583429,Amazona albifrons
Q596813,Amazona tucumana
Q934442,Primolius couloni
Q1035265,Tockus hemprichii
Q1048537,Amazona xantholora
Q1088548,Tockus monteiri
Q2933618,Tockus rufirostris
Q2933619,Tockus damarensis
Q908266,Amazona agilis
Q373310,Amazona versicolor
Q32452647,Amazona gomezgarzai
Q906508,Amazona brasiliensis
Q1047223,Amazona arausiaca
Q1270764,Gymnobucco calvus
Q1274648,Amazona kawalli
Q2443540,Tockus kempi
Q2933620,Tockus ruahae
Q918170,Amazona barbadensis
Q1164807,Primolius maracana
Q2362250,Eunymphicus uvaeensis
Q927429,Amazona farinosa
Q582720,Amazona mercenarius
Q782949,Vini australis
Q882929,Amazona finschi
Q1004809,Tockus hartlaubi
Q1028471,Amazona violacea
Q936460,Tockus pallidirostris
Q1004809,Horizocerus hartlaubi
Q285064,Tockus deckeni
Q578615,Gymnobucco bonapartei
Q754511,Tockus leucomelas
Q856209,Amazona pretrei
Q894228,Gymnobucco peli
Q1165844,Amazona imperialis
Q514887,Tockus alboterminatus
Q2841439,Amazona diadema
Q2841436,Amazona tresmariae
Q18416442,Amazona bodini
Q515035,Eunymphicus cornutus
Q775737,Primolius auricollis
Q781734,Amazona dufresniana
Q1263416,Neopsittacus pullicauda
Q786566,Coracias spatulatus
Q1265186,Charmosyna rubrigularis
